Symbol,Company,지배주주지분(천원),매출액(직전4분기)(천원),지배주주순이익(직전4분기)(천원),총자본(천원),매출액(직전4분기)(천원),당기순이익(직전4분기)(천원)
A106080,하이소닉,"9,799,008","6,991,390","-13,175,889","10,564,121","6,539,169","-11,943,341"
A002460,HS화성,"378,294,948","874,881,785","21,199,666","392,795,711","858,777,505","26,078,612"
A023460,CNH,"83,370,521","9,373,787","-29,100,778","79,144,411","-24,105,236","-28,871,795"
A058860,KTis,,,,"203,196,521","595,568,029","12,733,249"
A288620,에스퓨얼셀,"69,738,261","34,907,950","-1,217,394","69,837,863","34,585,022","-1,248,614"
A304840,피플바이오,"16,005,872","4,149,450","-13,587,259","16,005,872","3,936,050","-13,587,259"
A171120,라이온켐텍,"125,822,129","122,850,430","5,987,240","122,823,626","91,242,040","3,893,017"
A069920,아이에스이커머스,,,,"39,448,142","4,689,349","-17,660,201"
A241790,티이엠씨씨엔에스,"107,242,777","184,494,778","11,679,370","106,574,603","89,493,584","10,442,654"
A234920,자이글,,,,"29,678,681","4,696,682","-11,175,809"
A241520,DSC인베스트먼트,"106,527,139","35,380,899","13,729,966","106,527,139","31,722,246","13,788,085"
A327260,RF머트리얼즈,"44,411,915","46,423,025","-1,165,286","44,411,915","12,556,121","-1,165,286"
A302430,이노메트리,"66,305,624","82,995,782","9,095,063","65,671,662","79,394,520","7,662,191"
A010470,오리콤,"114,373,367","225,103,530","9,845,787","89,708,437","146,252,681","9,052,255"
A024840,KBI메탈,"116,372,650","684,529,717","317,139","111,547,710","661,908,614","-1,638,856"
A244920,에이플러스에셋,"150,094,767","400,754,855","12,463,805","131,623,008","359,562,502","12,203,005"
A340930,유일에너테크,"68,166,194","43,425,300","-14,176,561","28,169,167","43,212,256","-16,528,136"
A012790,신일제약,,,,"136,592,429","90,063,530","13,505,236"
A024910,경창산업,"137,705,035","665,240,035","7,446,006","117,122,716","593,388,759","10,678,666"
A000230,일동홀딩스,"30,959,770","646,248,127","-53,286,271","184,963,597","17,140,517","-4,481,308"
A355150,코스텍시스,,,,"26,934,020","13,132,614","-2,948,056"
A153710,옵티팜,,,,"24,371,386","17,775,245","-2,352,745"
A347000,센코,"41,541,875","33,047,901","-1,354,384","41,877,051","30,066,075","-1,452,496"
A288330,브릿지바이오테라퓨틱스,"15,992,023","100,000","-36,457,293","17,068,834","8,800","-35,805,028"
A044820,코스맥스비티아이,"229,635,133","619,256,230","11,285,199","252,661,814","100,135,439","9,315,434"
A014200,광림,"168,474,836","163,964,794","14,199,906","167,953,898","112,887,544","-2,362,954"
A127980,화인써키트,"43,442,802","74,109,137","4,842,462","46,769,938","59,758,488","6,541,441"
A004540,깨끗한나라,"208,364,934","517,026,178","-21,199,856","193,808,703","517,218,022","-22,090,452"
A067290,JW신약,"18,017,416","103,117,422","-36,278,858","25,660,543","99,869,680","-31,178,560"
A012170,아센디오,,,,"25,594,725","8,653,637","-22,909,822"
A215100,로보로보,"30,695,264","13,960,294","998,506","30,695,264","10,076,722","998,506"
A270870,뉴트리,"104,368,813","145,298,820","9,074,714","93,077,648","125,785,969","2,931,110"
A043910,자연과환경,"73,567,879","72,429,192","4,823,126","70,636,658","71,938,758","4,849,668"
A376930,노을,"39,161,719","2,262,545","-16,542,808","39,604,639","2,262,545","-16,070,860"
A158430,아톤,"81,286,443","55,622,985","11,898,106","79,732,498","41,006,752","11,075,683"
A377480,마음AI,"18,477,461","8,599,524","-7,464,596","18,341,904","8,550,317","-7,240,043"
A419530,SAMG엔터,"39,635,373","99,405,096","-24,236,872","45,974,245","85,350,620","-18,362,644"
A052710,아모텍,"167,382,299","207,289,737","-12,657,464","191,381,915","176,107,897","-15,065,814"
A234100,폴라리스세원,"171,248,870","157,080,307","3,610,567","155,773,045","78,178,845","-562,217"
A016880,웅진,"62,284,849","1,007,725,523","-11,149,093","296,026,967","161,213,717","10,047,021"
A396300,세아메카닉스,,,,"70,923,149","92,742,579","6,926,759"
A005870,휴니드,,,,"161,420,019","238,535,629","20,155,586"
A208140,정다운,"115,300,793","188,932,604","31,787,270","115,158,088","188,756,276","32,181,333"
A036640,HRS,"115,226,716","79,586,486","13,535,044","114,185,688","77,890,080","12,199,477"
A128660,피제이메탈,"66,338,773","222,431,982","13,002,728","67,305,420","222,431,982","13,916,076"
A006880,신송홀딩스,"102,017,656","201,699,257","11,213,289","131,359,101","23,085,962","22,647,030"
A049430,코메론,"211,386,181","72,383,540","15,899,481","211,198,452","62,842,624","24,053,220"
A307930,컴퍼니케이,,,,"73,474,465","15,249,759","-5,765,143"
A369370,블리츠웨이스튜디오,"36,483,074","12,270,184","-8,695,406","36,545,592","12,193,324","-8,632,888"
A302550,리메드,"30,627,891","18,720,196","440,707","34,350,497","17,806,733","2,251,167"
A094970,제이엠티,"124,728,355","140,556,376","20,377,444","55,572,826","16,647,144","8,924,839"
A038680,에스넷,"92,748,629","495,012,886","19,343,422","80,008,057","322,512,846","15,076,274"
A009200,무림페이퍼,"421,699,340","1,307,897,793","10,513,714","302,813,831","518,898,050","20,817,589"
A010960,삼호개발,"228,908,965","380,792,759","20,830,030","215,601,559","368,848,114","8,393,362"
A223250,드림씨아이에스,"55,439,897","49,771,321","3,719,617","54,037,539","36,538,145","3,558,811"
A389140,포바이포,"36,251,648","38,142,246","-21,818,194","44,056,845","19,572,557","-14,352,709"
A082210,옵트론텍,"43,865,155","261,862,947","8,941,170","43,145,168","92,032,889","8,596,160"
A225190,LK삼양,"30,297,964","42,007,724","2,467,662","30,989,216","42,007,724","2,613,073"
A078890,가온그룹,"168,367,866","554,910,965","-13,268,820","155,704,202","347,689,486","6,158,623"
A348350,위드텍,"117,635,807","47,418,159","6,155,792","116,273,816","46,255,019","5,842,824"
A126880,제이엔케이글로벌,,,,"114,114,081","141,595,122","501,578"
A109960,AP헬스케어,"334,660,777","15,431,460","33,078,198","332,497,582","9,047,743","31,564,975"
A115160,휴맥스,"205,861,270","690,912,051","-58,517,333","296,546,736","389,603,041","-50,889,114"
A352910,오비고,"36,758,746","15,172,163","81,830","36,753,031","15,172,163","79,399"
A265560,영화테크,"65,049,193","67,893,228","8,024,711","67,816,013","66,707,982","8,228,285"
A087260,모바일어플라이언스,"46,556,976","43,723,985","889,074","48,156,194","40,841,183","1,612,945"
A010170,대한광통신,"65,661,198","148,522,256","-43,554,022","61,615,220","95,208,757","-44,718,831"
A094850,참좋은여행,"85,520,304","77,104,074","7,216,517","85,548,961","77,104,074","7,235,950"
A123840,뉴온,"108,040,980","7,299,190","-37,513,890","110,081,325","6,675,535","-16,460,449"
A020710,시공테크,"127,304,018","137,229,588","8,149,780","94,432,538","123,081,466","5,685,568"
A065130,탑엔지니어링,"191,433,688","902,601,917","3,130,236","197,857,868","144,264,384","-694,395"
A011370,서한,"401,695,643","684,745,256","11,273,934","402,295,026","687,356,135","11,615,888"
A347740,피엔케이피부임상연구센타,"73,061,134","15,500,057","4,696,836","73,904,525","15,482,687","5,386,157"
A099220,SDN,"90,053,361","77,985,621","-11,126,391","80,936,786","77,499,102","-13,633,792"
A054930,유신,,,,"126,406,266","332,837,780","16,089,228"
A054040,한국컴퓨터,"139,816,191","373,871,844","19,932,356","99,901,469","203,932,453","2,356,617"
A217190,제너셈,"43,186,069","60,071,160","4,887,743","42,432,371","58,979,389","3,255,031"
A004650,창해에탄올,"122,792,326","117,037,446","-1,842,415","124,636,532","103,131,847","10,176,969"
A016090,대현,,,,"260,692,265","285,865,608","21,826,688"
A064850,에프앤가이드,"57,979,637","30,450,579","7,455,675","57,979,637","28,796,125","7,455,675"
A365270,큐라클,,,,"39,367,016","5,799,057","-14,418,425"
A007590,동방아그로,"170,938,507","164,363,033","11,092,667","170,447,944","163,796,236","11,063,343"
A001560,제일연마,"95,551,752","85,835,396","11,084,332","76,352,662","75,433,630","9,016,916"
A101330,모베이스,"337,744,162","1,274,395,102","24,491,250","203,726,857","14,893,455","22,380,204"
A263540,어스앤에어로스페이스,,,,,,
A241770,메카로,"185,327,015","42,845,240","-3,105,282","185,327,015","42,507,084","-3,125,037"
A142280,녹십자엠에스,"35,893,021","94,307,376","1,093,111","34,273,113","94,362,416","972,463"
A003780,진양산업,"56,192,336","86,810,037","9,248,273","45,792,016","63,486,653","6,814,730"
A101000,KS인더스트리,"21,563,250","80,192,522","2,684,617","21,564,259","80,192,522","2,684,964"
A189980,흥국에프엔비,"93,908,390","97,768,859","7,242,492","89,841,491","67,972,710","5,406,022"
A200230,텔콘RF제약,"97,249,902","37,185,065","-40,738,407","98,304,646","35,704,884","-41,258,594"
A037440,희림,"71,134,511","233,701,164","7,096,963","69,865,610","232,672,095","5,380,512"
A023440,제이스코홀딩스,"62,080,548","48,444,609","-25,298,262","62,503,539","48,444,609","-25,106,192"
A036090,위지트,"122,605,798","90,499,572","-17,746,140","105,552,151","36,600,360","-5,391,674"
A088130,동아엘텍,"147,152,467","153,258,110","-3,922,984","119,048,164","85,543,037","2,245,480"
A000220,유유제약,"117,342,492","136,320,343","-2,100,544","107,750,141","100,211,353","-2,067,790"
A048430,유라테크,"135,350,481","209,576,181","18,458,776","128,032,797","199,812,304","14,711,787"
A187420,제노포커스,"20,909,031","28,047,560","-1,443,959","22,314,478","13,918,463","-10,011,340"
A021820,세원정공,"522,828,974","158,713,605","-3,653,973","343,083,603","64,866,224","19,118,056"
A007980,TP,"211,711,150","933,670,088","8,771,677","252,676,767","637,757,617","14,109,067"
A223310,딥마인드,,,,"21,684,382","26,237,985","-2,462,702"
A009730,이렘,,,,"39,169,842","85,504,788","-1,026,181"
A109860,동일금속,"149,142,128","106,983,617","-4,365,188","146,828,982","101,439,947","-3,702,788"
A064480,브리지텍,,,,"49,034,493","56,133,023","3,270,385"
A092440,기신정기,,,,,,
A069460,대호에이엘,,,,"94,616,743","175,869,548","5,373,319"
A331380,포커스에이치엔에스,,,,"19,994,985","54,276,581","354,516"
A339950,아이비김영,"43,133,938","97,040,300","8,976,385","61,565,159","75,578,852","11,244,539"
A263800,데이타솔루션,,,,"32,621,611","97,701,068","1,101,754"
A950200,소마젠,"31,889,603",,,"30,934,176","33,099,044","-5,360,075"
A049180,셀루메드,"30,828,120","102,157,289","-33,365,006","35,484,010","14,613,830","-29,921,582"
A039240,경남스틸,,,,"106,064,979","383,347,348","6,820,234"
A155650,와이엠씨,"111,390,305","187,920,286","10,756,382","111,741,253","176,199,495","11,131,960"
A222810,세토피아,"30,116,273","107,162,480","-30,119,214","30,144,147","106,307,850","-30,092,236"
A307180,아이엘사이언스,"10,314,958","50,117,989","-16,570,961","6,481,458","20,858,180","-18,159,571"
A378850,화승알앤에이,"120,225,486","676,036,772","26,372,399","120,225,486","672,190,148","26,372,399"
A000910,유니온,"120,186,140","226,646,535","-10,235,833","123,756,040","109,257,088","5,072,303"
A071670,에이테크솔루션,"85,762,577","281,356,280","1,396,306","82,311,381","223,419,346","1,557,381"
A241840,에이스토리,"63,679,530","57,743,438","4,410,137","62,005,119","54,007,341","4,049,046"
A033830,티비씨,"125,180,750","45,321,080","5,898,857","125,145,570","45,321,080","5,871,213"
A036670,KCI,,,,"106,893,420","107,386,179","11,841,048"
A246720,아스타,,,,"4,816,889","2,131,758","-3,534,545"
A005800,신영와코루,"366,717,792","204,451,660","4,904,246","333,714,946","204,451,660","6,450,712"
A263860,지니언스,"49,320,946","40,813,875","5,340,578","49,182,167","40,013,656","5,340,576"
A011320,유니크,"118,636,250","336,778,520","5,308,986","117,787,229","333,528,571","4,744,633"
A271830,팸텍,"66,156,681","98,920,411","7,989,043","66,520,196","98,636,944","8,185,435"
A013870,지엠비코리아,"263,187,641","704,847,773","13,000,176","241,545,603","636,130,546","14,788,677"
A053980,오상자이엘,"95,040,973","106,170,770","7,235,781","54,771,441","99,938,965","9,793,088"
A368600,아이씨에이치,"55,264,154","54,941,565","-6,485,886","41,515,885","47,106,593","-10,236,445"
A000590,CS홀딩스,"289,486,235","169,129,863","17,856,927","168,808,549","2,993,924","2,438,119"
A023810,인팩,"122,527,959","542,574,232","9,359,333","110,619,383","218,031,374","11,193,103"
A204840,지엘팜텍,"20,329,820","26,760,674","-4,782,930","22,699,979","17,536,461","-4,412,954"
A032540,TJ미디어,"82,448,894","95,097,630","4,066,496","78,281,921","86,883,574","4,573,443"
A049550,잉크테크,"74,683,792","65,965,013","4,343,375","75,262,779","61,999,295","4,620,414"
A222160,NPX,,,,,,
A352700,씨앤투스,"164,505,479","74,352,539","2,048,737","154,330,160","61,697,682","2,924,660"
A317830,에스피시스템스,"56,073,427","66,027,473","-1,294,274","48,213,419","40,705,710","-1,751,496"
A041520,이엘씨,"180,232,374","90,164,331","-4,680,999","160,051,916","73,071,146","-7,664,197"
A336060,웨이버스,"34,768,483","49,159,487","5,939,316","31,189,749","44,111,605","4,613,473"
A004960,한신공영,"769,033,296","1,284,372,689","32,687,463","766,111,140","1,303,629,950","29,610,244"
A253840,수젠텍,"108,591,572","7,554,964","-16,445,808","109,368,055","7,554,964","-15,728,304"
A025550,한국선재,"121,035,371","239,764,775","-3,687,609","120,929,991","171,793,147","8,595,693"
A377030,맥스트,"19,546,491","12,529,095","-15,522,413","20,086,488","1,649,501","-16,330,904"
A160550,NEW,"107,500,924","117,083,762","-12,437,463","93,738,796","40,306,666","-6,955,981"
A004060,SG세계물산,"245,193,777","141,707,331","-1,625,108","252,233,049","123,696,194","1,134,825"
A222040,코스맥스엔비티,"31,602,192","324,252,610","-10,119,072","90,715,790","216,719,163","-11,656,505"
A203690,스피어파워,"29,838,526","35,178,990","-24,447,399","29,835,734","35,111,250","-24,653,758"
A236810,엔비티,"30,712,362","105,830,267","-3,570,649","31,056,252","101,706,608","-3,496,259"
A080530,코디,"37,183,696","79,219,477","-5,692,832","37,996,002","60,520,009","-5,319,249"
A130580,나이스디앤비,"89,329,083","86,112,871","10,099,936","72,071,197","56,724,904","7,283,303"
A145210,다이나믹디자인,"53,329,754","66,488,373","-24,598,669","49,111,771","39,252,265","-30,276,867"
A066310,큐에스아이,"83,216,456","18,688,654","264,566","84,539,952","18,678,537","-4,586"
A009810,플레이그램,"52,482,470","223,593,056","-34,018,064","45,082,426","55,976,536","-27,856,867"
A052770,아이톡시,"12,263,130",,,"12,336,437","14,036,107","-7,919,121"
A196300,애니젠,,,,"9,309,680","6,422,858","-9,209,396"
A002230,피에스텍,"127,707,861","70,064,578","2,524,219","127,323,884","69,446,923","1,918,642"
A011300,성안머티리얼스,"29,778,578","24,366,238","-42,553,185","30,150,273","29,887,081","-33,517,258"
A017480,삼현철강,,,,"190,964,764","249,676,245","5,049,640"
A277070,린드먼아시아,"56,153,909","9,274,542","3,338,870","56,153,909","6,872,952","3,338,870"
A041650,상신브레이크,"209,700,131","585,390,631","17,524,474","230,284,901","399,467,127","15,518,389"
A032940,원익,"243,162,155","132,341,157","-9,336,976","124,218,866","57,214,313","2,794,173"
A115500,케이씨에스,,,,"17,416,438","42,574,559","2,482,987"
A201490,미투온,"138,327,233","108,180,663","7,371,986","68,878,423","9,503,651","1,847,726"
A024800,유성티엔에스,"448,892,955","233,884,296","66,359,130","186,503,011","179,890,902","-9,096,885"
A031820,콤텍시스템,"159,547,078","867,542,709","9,588,751","161,294,653","318,402,707","10,070,839"
A417970,모델솔루션,"61,899,881","65,179,707","702,842","62,694,836","64,510,633","851,351"
A054920,한컴위드,"142,884,214","417,642,053","-6,016,563","143,356,856","16,600,851","-6,147,314"
A013360,일성건설,"125,499,275","622,063,862","4,277,403","123,282,604","612,881,754","2,908,072"
A317850,대모,"46,159,175","42,237,214","-1,055,300","46,695,350","41,639,000","-80,220"
A037330,인지디스플레,"202,128,005","695,693,112","19,049,584","141,707,762","290,556,411","5,300,358"
A204610,티쓰리,"92,327,664","49,223,142","5,104,817","99,610,059","24,398,847","8,235,051"
A205500,액션스퀘어,"28,099,462","5,275,766","-11,723,769","28,081,420","5,275,766","-12,880,359"
A321260,프로이천,"38,030,101","32,486,322","3,690,041","35,988,025","32,063,949","3,945,344"
A008830,대동기어,,,,"86,059,407","275,103,823","2,944,027"
A057680,티사이언티픽,"147,193,391","31,549,906","-30,483,586","152,346,674","31,666,252","-23,867,129"
A046390,삼화네트웍스,"59,346,659","70,077,454","2,234,023","59,533,146","69,510,294","3,193,774"
