symbol,company,outstandingshares,treasuryshares,shares,지배주주지분,sales_ltm_c,지배주주순이익,equity,sales_ltm_s,ni,eps,bps,sps
A086060,진바이오텍,8610587,0,8610587,49112131,80266312,2604591,36578526,42523023,1500337,174.2432891,4248.087384,4938.458087
A089230,THE E&M,21591946,1196,21590750,27256189,30038239,-35131820,29153422,17018119,-38375842,-1777.420516,1350.273705,788.2134247
A009140,경인전자,1570797,268260,1302537,71914346,20690094,5184197,61523851,11436453,2372327,1821.312562,47233.86054,8780.136764
A001140,국보,15856388,4233,15852155,31593026,46370946,-28709672,27986460,46324080,-33272105,-2098.901064,1765.467219,2922.257573
A115530,씨엔플러스,67963000,0,67963000,10725920,34289770,-433181,11616823,31555401,17298,0.254520842,170.9286376,464.30265
A005320,국동,67327897,1112863,66215034,108576904,215872932,-14909790,93401747,133902951,1742160,26.31064118,1410.58218,2022.243936
A002420,세기상사,5558848,0,5558848,0,0,0,26403926,32362002,-1803324,-324.406064,4749.891704,5821.710182
A333050,모코엠시스,24444326,913189,23531137,0,0,0,21187513,25490191,869761,36.96213234,900.4032827,1083.253691
A002690,동일제강,20300360,1327000,18973360,0,0,0,155783105,173479113,-3510473,-185.021156,8210.622947,9143.2995
A026040,제이에스티나,16503790,2179271,14324519,0,0,0,41696992,75042826,282635,19.73085449,2910.882522,5238.767598
A071950,코아스,30907210,0,30907210,10658062,74730217,-6690007,10470916,73641673,-6340344,-205.1412599,338.7855455,2382.669707
A001070,대한방직,5300000,1687685,3612315,130920233,141241909,-1752062,127722642,130201402,-1919334,-531.3307394,35357.55935,36043.75643
A299910,애닉,4721384,0,4721384,3006995,542213,-1734703,3175728,536512,-137025,-29.02221044,672.626501,113.6344767
A365900,브이씨,7310300,0,7310300,36134365,38119515,-11913232,38488165,38402331,-7616663,-1041.908403,5264.92278,5253.181265
A045300,성우테크론,10151583,359588,9791995,68690294,36905543,-1762296,64201656,36292126,-79111,-8.079150367,6556.545015,3706.30561
A110020,전진바이오팜,9058762,0,9058762,0,0,0,9037390,17686369,-5549642,-612.6269793,997.6407372,1952.404644
A014100,메디앙스,11800000,499287,11300713,88420963,64823381,10078059,85035459,62240145,9532104,843.4958042,7524.787064,5507.629917
A092600,앤씨앤,25083517,594115,24489402,28758527,66228722,-18274604,48966734,47477478,-4320359,-176.4174968,1999.507134,1938.694869
A094860,네오리진,21399569,12171,21387398,34994657,25309574,-7996883,37977287,19159362,-7742714,-362.0222525,1775.685242,895.8248217
A044480,빌리언스,40663728,0,40663728,15405143,106383389,-12788027,14430993,18069775,-10922290,-268.6003113,354.8861285,444.3708408
A208710,바이오로그디바이스,62600334,0,62600334,60314907,142806888,-11003937,51105704,139151300,-5216153,-83.32468322,816.3806922,2222.852357
A008470,부스타,8404800,322989,8081811,74749085,97250120,-10675,74883699,97161720,211305,26.14574877,9265.707773,12022.27075
A001420,태원물산,7600000,266893,7333107,0,0,0,44489185,10305719,16481652,2247.567368,6066.894292,1405.368693
A138360,협진,34611984,31302,34580682,0,0,0,36754939,8743250,-2248378,-65.01832439,1062.874902,252.8362512
A073190,듀오백,11968040,904602,11063438,0,0,0,16437295,23497106,-3147091,-284.4586827,1485.731199,2123.852097
A043710,서울리거,50198880,537,50198343,27871334,20443424,-17378357,23896249,6069650,-7430807,-148.02893,476.0366094,120.9133537
A187790,나노,30840830,172469,30668361,9204622,89191106,-1667292,11192810,65526185,1726756,56.30415007,364.9627706,2136.605376
A043100,솔고바이오,67759208,12517,67746691,19566753,27721345,-18326322,16718940,16398075,-16754155,-247.3058795,246.7860755,242.0498294
A018620,우진비앤지,28889293,2122,28887171,33713321,60623899,-687552,25723280,24681263,-490100,-16.96600889,890.4741832,854.4022189
A347700,라이프시맨틱스,16662017,0,16662017,6432831,5199086,-11562126,7429692,1572642,-10565265,-634.0927992,445.9059188,94.38485149
A137940,넥스트아이,78320992,1759210,76561782,84162576,22228631,-17458926,81509867,9100931,-13045531,-170.3922069,1064.628655,118.8704176
A148250,알엔투테크놀로지,7391186,128000,7263186,38043634,14537776,-4168362,39768326,14481646,-3176363,-437.3236483,5475.328045,1993.842096
A103230,에스앤더블류,7200000,0,7200000,0,0,0,46486762,43353676,3445663,478.5643056,6456.494722,6021.343889
A008600,윌비스,67236039,1436649,65799390,107990496,208335643,-13724552,142632059,131016254,-26988020,-410.156082,2167.680567,1991.146939
A083640,인콘,77720351,609175,77111176,0,0,0,83846622,61717822,-31121590,-403.593767,1087.347209,800.3745397
A133820,화인베스틸,30826118,0,30826118,56349010,0,0,60546861,117462253,-15931618,-516.8220663,1964.141609,3810.478277
A380540,옵티코어,29367096,1071094,28296002,17401408,25103821,-6107188,17526677,25069895,-6101941,-215.6467546,619.4047131,885.9871794
A014910,성문전자,22460985,1703728,20757257,37120738,45047302,-1843076,32054602,21668721,-2691239,-129.6529209,1544.260015,1043.910619
A372800,아이티아이즈,6026990,140000,5886990,16603859,76121206,-3712937,16314968,64331071,-3660880,-621.8593882,2771.359897,10927.66779
A000300,대유플러스,126454909,0,126454909,-123596224,35491953,-163725848,-124622081,32076008,-166370297,-1315.649177,-985.5060747,253.6556964
A123010,아이윈플러스,32658542,236535,32422007,42618019,34358493,-10752393,48482831,7070397,-8201508,-252.9611446,1495.367976,218.0740076
A030720,동원수산,4653805,0,4653805,45203473,153477279,-13778775,47758061,101887774,-12452899,-2675.8532,10262.15344,21893.4343
A062970,피피아이,9308185,0,9308185,0,0,0,5454690,13030937,-4609928,-495.2553049,586.0100546,1399.94392
A113810,디젠스,32628051,0,32628051,19502979,85828359,4191638,20122817,79519639,2360961,72.3598538,616.7336504,2437.155655
A038530,케이바이오,115714347,217506,115496841,63236770,0,0,63064533,27108976,-11415419,-98.83749981,546.028207,234.7161686
A258790,소프트캠프,24991284,1012632,23978652,10078702,18227599,-5824726,10042850,17939545,-5802649,-241.9922938,418.8246278,748.146518
A017000,신원종합개발,11668027,472513,11195514,0,0,0,106298423,296605563,8468766,756.4428038,9494.733605,26493.25105
A215480,토박스코리아,9400000,439528,8960472,33631094,47174010,1923953,32922841,29936237,2918684,325.7288232,3674.230666,3340.921884
A033050,제이엠아이,32579342,740014,31839328,52091723,76651721,2185129,51007875,36132176,2569145,80.69093041,1602.039936,1134.828474
A068940,셀피글로벌,38260597,555589,37705008,20063664,33942535,-3461050,20063664,30872033,-3455024,-91.63302657,532.1219929,818.778052
A313760,캐리,7288881,99917,7188964,0,0,0,10694239,18039250,-16663820,-2317.972381,1487.591119,2509.297584
A007120,미래아이앤지,27883584,1556679,26326905,0,0,0,58537690,10750437,-17338840,-658.5977349,2223.493039,408.3441255
A015020,이스타코,42851600,3960641,38890959,0,0,0,41272239,8768093,-3537716,-90.9649978,1061.229655,225.4532474
A035460,기산텔레콤,14577340,0,14577340,38281405,70209591,298047,30844598,23007993,1061172,72.79599707,2115.927734,1578.339601
A101400,엔시트론,59186224,1167,59185057,37696844,34269555,1607978,38083464,28994825,1676866,28.33259078,643.4641771,489.901108
A357880,비트나인,10443956,0,10443956,13416402,29064689,-18395149,8359167,25653162,-15135275,-1449.189847,800.3832073,2456.268678
A032080,아즈텍WB,21491029,501000,20990029,0,0,0,108582964,37735193,-1928408,-91.87257435,5173.073558,1797.76755
A001000,신라섬유,24277540,0,24277540,0,0,0,14845762,3712517,-696629,-28.69438172,611.5019067,152.9198181
A035200,프럼파스트,9730590,1266082,8464508,37782436,28987811,1666520,36620122,27328977,1635063,193.1669271,4326.3143,3228.655109
A208350,지란지교시큐리티,8838549,956024,7882525,51682869,35052396,12947632,49869191,23312427,9336796,1184.49304,6326.550312,2957.482152
A091340,S&K폴리텍,11703721,994438,10709283,84455573,268993373,-1964370,47427733,14178947,-3766123,-351.6690146,4428.656242,1323.986582
A900120,씨엑스아이,288232166,0,288232166,430980829,69367377,12057911,0,0,0,0,0,0
A352940,인바이오,10867730,0,10867730,0,0,0,43455576,29418955,-8700743,-800.6035299,3998.588114,2707.00091
A451700,엔에이치스팩29호,14350000,0,14350000,0,0,0,27907366,0,636476,44.35372822,1944.764181,0
A900260,로스웰,36031288,3907,36027381,227349169,442297983,22112797,0,0,0,0,0,0
A072520,제넨바이오,74163194,27832,74135362,71959426,2692258,-16649687,68166512,2692258,-17080381,-230.3945181,919.4871403,36.31543608
A049470,SGA,58862249,375834,58486415,0,0,0,34315103,41329095,-9610649,-164.3227577,586.7192065,706.6443549
A131180,딜리,29350000,1563139,27786861,58511957,28221090,1128993,58860928,28167985,987199,35.52754663,2118.300732,1013.715979
A010400,우진아이엔에스,7622000,881921,6740079,94237109,101808285,789681,94237109,101808285,789682,117.1621282,13981.60303,15104.90975
A291810,핀텔,11343912,0,11343912,0,0,0,20481689,13931030,-1164036,-102.6132784,1805.522557,1228.062242
A053950,경남제약,35593402,1435,35591967,77742960,71563945,-22121208,83359169,59562870,-18642764,-523.7913375,2342.078172,1673.491943
A080470,성창오토텍,7300000,0,7300000,48171924,170448096,4197448,48407241,85863307,3468193,475.0949315,6631.128904,11762.09685
A032280,삼일,16213590,702870,15510720,0,0,0,62629450,101136030,963571,62.12290596,4037.817071,6520.395572
A084670,동양고속,2895569,286569,2609000,67993638,121345987,-4944751,68045183,121154395,-4893613,-1875.666156,26080.94404,46437.10042
A060900,DGP,25258229,4641,25253588,51904280,19348254,-8859209,52054912,18413269,-8160391,-323.1378844,2061.287766,729.1347669
A084870,TBH글로벌,20856819,0,20856819,61576719,190110861,4682846,61972249,190112272,5032263,241.27663,2971.318349,9115.113479
A025870,신라에스지,4000000,0,4000000,17163518,95018633,-150684,17264352,94421373,-137807,-34.45175,4316.088,23605.34325
A025890,한국주강,11309259,164643,11144616,0,0,0,33160831,53034083,2345729,210.4809174,2975.502341,4758.717842
A331920,셀레믹스,8164148,0,8164148,15511374,0,0,15540534,6527143,-2986180,-365.7674996,1903.509589,799.4885688
A154040,다산솔루에타,17950094,0,17950094,58711601,164785455,27063976,30625062,33222627,-1351126,-75.27124928,1706.122653,1850.833037
A063760,이엘피,9325130,735190,8589940,63289140,21180764,264938,66081902,14913426,1193566,138.9492825,7692.941045,1736.150194
A067730,로지시스,9673922,0,9673922,0,0,0,16974876,38239254,815136,84.26117143,1754.704659,3952.818102
A179530,애드바이오텍,9140444,0,9140444,8996059,10359549,-6573220,9585965,8111847,-6751236,-738.6113847,1048.741724,887.4675016
A424760,벨로크,19545002,271406,19273596,0,0,0,24378346,26554837,-5039377,-261.4653228,1264.857165,1377.783212
A050120,ES큐브,13564086,169979,13394107,81117150,51490386,-18154633,85556325,33759918,12011755,896.7940155,6387.609491,2520.505324
A030350,드래곤플라이,69388973,0,69388973,25492756,25563054,-29134609,27119927,22046866,-31184136,-449.4105425,390.8391467,317.7286685
A025620,제이준코스메틱,4484846,10488,4474358,39531738,21339972,-5776861,37478243,17429262,-9351688,-2090.06253,8376.228053,3895.365994
A054940,엑사이엔씨,33173548,0,33173548,61618929,177690020,-264325,32629687,95003890,2843543,85.71718045,983.6055824,2863.844711
A001210,금호전기,38485221,865884,37619337,20370264,53075314,-16383653,5739401,43390254,-14800874,-393.4379279,152.5651821,1153.402943
A310870,디와이씨,20687271,4920,20682351,51009973,118249896,3506702,52325676,118249896,4512629,218.1874295,2529.967507,5717.430093
A154030,아시아종묘,11120839,0,11120839,20438291,25452086,-2734689,19182573,24360775,-2921506,-262.7055387,1724.921384,2190.5519
A016670,디모아,3569634,0,3569634,50869592,30319638,-705246,53717064,24172652,354245,99.23846534,15048.33941,6771.745227
A002680,한탑,32316799,1300000,31016799,50029238,91078247,-8643853,46577932,80375534,-8600333,-277.2798379,1501.700159,2591.354898
A900070,글로벌에스엠,53743968,1184794,52559174,104421978,114164893,1607511,0,0,0,0,0,0
A043090,더테크놀로지,71012752,0,71012752,42640659,17408365,-24979062,42558053,4349493,-25321129,-356.5715775,599.3015592,61.24946404
A377460,위니아에이드,15393405,0,15393405,66399259,222816555,-135821107,57388145,219726327,-143905947,-9348.545497,3728.099469,14274.05613
A115570,스타플렉스,7984508,94490,7890018,62853487,74108616,-15398973,35226851,51184308,-7348998,-931.4298142,4464.736456,6487.223223
A019490,하이트론,27611224,14304,27596920,0,0,0,4155347,5874146,-8531962,-309.1635588,150.5728538,212.8551302
A035290,골드앤에스,46450564,0,46450564,0,0,0,12106026,10366127,-1484355,-31.95558616,260.6217225,223.1647177
A344860,이노진,12030000,72000,11958000,0,0,0,15902816,10035504,1448617,121.1420806,1329.889279,839.2293026
A225590,패션플랫폼,26636713,1029831,25606882,74022049,104144570,5496876,61106221,76045589,6120656,239.0238687,2386.320248,2969.732473
A050760,에스폴리텍,16334678,891909,15442769,61418537,73841968,-4222223,61803815,73719175,-4312106,-279.2313995,4002.120021,4773.701854
A019570,플루토스,52470040,5264,52464776,31446770,5324072,-7402315,31446770,5100565,-7402473,-141.0941505,599.3882448,97.21884641
A079650,서산,20000000,0,20000000,70646714,40879702,1563202,41943748,19653866,1756979,87.84895,2097.1874,982.6933
A043590,웰킵스하이텍,27136762,433034,26703728,40469716,26565554,5802033,40332783,20398571,4887578,183.0298002,1510.380236,763.8847655
A085810,알티캐스트,29685769,779744,28906025,19702017,6011554,-26498909,24344176,5508995,-27720440,-958.9848483,842.1834548,190.5829321
A232830,시큐센,11707472,0,11707472,0,0,0,11968026,15746598,-1414106,-120.7866224,1022.25536,1345.004114
A191410,육일씨엔에쓰,11167382,0,11167382,27250424,28576096,1808002,24126152,4815164,-1120565,-100.3426766,2160.41253,431.1810951
A002070,비비안,29793990,0,29793990,86530096,219790065,-6946923,82350548,199451584,-6766295,-227.1026808,2763.998645,6694.356278
A215790,이노인스트루먼트,40283149,721,40282428,74021801,42935098,-25731620,75372236,21280251,-24969794,-619.868147,1871.094662,528.2762747
A224060,더코디,4748398,27277,4721121,46209093,21982551,-8246899,52784650,7917656,-9790597,-2073.786501,11180.53318,1677.071187
A043200,파루,41804315,11583,41792732,28728916,46971295,374975,29776868,45896234,-1631097,-39.02824539,712.4891476,1098.186977
A044780,에이치케이,18505787,147404,18358383,60679162,67915144,1485349,59059230,53655863,1586799,86.43457324,3217.016989,2922.690032
A054410,케이피티유,5726444,0,5726444,0,0,0,50211604,33516806,3111280,543.3179823,8768.37423,5852.987648
A065570,삼영이엔씨,13360611,0,13360611,0,0,0,31421815,31619927,-15802427,-1182.7623,2351.824703,2366.652768
A020400,대동금속,3189166,0,3189166,0,0,0,51437179,125454503,-796526,-249.7599686,16128.72425,39337.71494
A088790,진도,12447744,0,12447744,0,0,0,107490227,54702230,3098882,248.9512959,8635.317934,4394.549727
A054220,비츠로시스,49160599,0,49160599,16151504,24070006,-6343482,16108335,11538985,-5294218,-107.6923005,327.6675901,234.7201872
A048830,엔피케이,18723923,28526,18695397,44306152,62648843,1322426,47103454,56214870,2225054,119.0161407,2519.521463,3006.882924
A060480,국일신동,11090000,0,11090000,0,0,0,45417107,24126199,-1344074,-121.1969342,4095.320739,2175.491344
A317530,캐리소프트,6971196,104270,6866926,4696291,6768304,-5861145,5114907,4397944,-5259677,-765.9434513,744.8612378,640.4530936
A139050,BF랩스,8644551,4730,8639821,39677621,28560282,-34084427,43117023,20516014,-33604552,-3889.496322,4990.499572,2374.587853
A098660,에스티오,12500976,363728,12137248,27881579,72687247,1308612,27925875,72701004,1083871,89.30121556,2300.840767,5989.908421
A308100,까스텔바작,6624733,0,6624733,56590310,50549215,-4853927,65041076,42215324,-2743051,-414.0621214,9817.916586,6372.381196
A134060,이퓨쳐,4769250,889991,3879259,0,0,0,22182696,10620421,1698756,437.9073426,5718.281765,2737.74476
A008290,원풍물산,40693679,738282,39955397,0,0,0,11459698,28788110,-2675580,-66.96417007,286.8122672,720.5061684
A005110,한창,18606407,0,18606407,8720979,67179722,-22470425,-1492427,14243570,-22719688,-1221.06799,-80.2103813,765.5196406
A027040,서울전자통신,69588847,679,69588168,27981246,33277585,-13365724,24203202,10470630,-14891916,-214.0006905,347.8062822,150.4656654
A053060,세동,17657419,537,17656882,40515650,171172298,9077699,24092452,158948734,6656290,376.979922,1364.479414,9002.083947
A130740,티피씨글로벌,11276679,0,11276679,60884219,80355236,-1738841,59939888,48421296,1534977,136.1195969,5315.384787,4293.932283
