symbol,company,지배주주지분,sales_ltm_c,지배주주순이익,equity,sales_ltm_s,ni
A001080,만호제강,0 ,0 ,0 ,251917918 ,195644011 ,2630136 
A015860,일진홀딩스,449756816 ,1498464251 ,27082763 ,260216049 ,13792860 ,15086835 
A002900,TYM,395972969 ,823553090 ,44036103 ,393912935 ,717449119 ,50343453 
A112290,와이씨켐,0 ,0 ,0 ,57625998 ,61757110 ,-8417901 
A282880,코윈테크,164611481 ,320054469 ,8711613 ,136408071 ,224118803 ,10936949 
A009580,무림P&P,610607043 ,756783267 ,-31711806 ,574627879 ,708005104 ,-23157647 
A019210,와이지-원,374548820 ,548451481 ,18796123 ,323026470 ,377992226 ,9542197 
A123040,엠에스오토텍,222540096 ,1975940554 ,24623407 ,139075799 ,221303064 ,-8260058 
A092190,서울바이오시스,11549831 ,540451190 ,-82292878 ,15286707 ,157000711 ,-82356843 
A047560,이스트소프트,76100004 ,98140550 ,-8208042 ,63274832 ,38702037 ,-11276746 
A067080,대화제약,70279600 ,143526796 ,-4161477 ,72231026 ,107589519 ,-7303891 
A078070,유비쿼스홀딩스,243280565 ,165120729 ,16603338 ,176305865 ,8476415 ,6152107 
A035080,그래디언트,547829782 ,3478305282 ,-11588396 ,524421870 ,9120822 ,-14106714 
A092070,디엔에프,0 ,0 ,0 ,154606302 ,78671309 ,3138602 
A107590,미원홀딩스,242700499 ,452366107 ,16853040 ,195106067 ,17489449 ,6792459 
A068930,디지털대성,117812172 ,209351567 ,12191142 ,143426704 ,180153353 ,8095238 
A317400,자이에스앤디,510927023 ,2007982869 ,26255094 ,463599003 ,518269706 ,13517946 
A090350,노루페인트,376737628 ,784635780 ,29777325 ,333990148 ,688973273 ,27152968 
A107600,새빗켐,0 ,0 ,0 ,60663379 ,43007167 ,-4648167 
A049950,미래컴퍼니,127286756 ,81288603 ,-8258805 ,125357242 ,77589159 ,-6313061 
A091580,상신이디피,150439182 ,307896630 ,24332900 ,106773896 ,110783163 ,13274852 
A032300,한국파마,0 ,0 ,0 ,69352866 ,83137014 ,1327254 
A096240,크레버스,38048310 ,231833770 ,11617861 ,42392469 ,206087292 ,9680122 
A035810,이지홀딩스,586360738 ,3144502669 ,40294465 ,384964369 ,132072587 ,11284845 
A194700,노바렉스,200426514 ,289459214 ,21478840 ,200577518 ,288452800 ,21379687 
A016610,DB금융투자,1020108294 ,270314244 ,7672292 ,934266419 ,210232457 ,8951083 
A356860,티엘비,108718826 ,174077031 ,897468 ,111895064 ,174077031 ,2840529 
A023760,한국캐피탈,623429868 ,131508741 ,73423654 ,623429868 ,129929165 ,73423712 
A110790,크리스에프앤씨,378156495 ,365203359 ,13489651 ,388511954 ,364225096 ,20319164 
A234080,JW생명과학,156783874 ,212202612 ,25616031 ,152133018 ,208757501 ,21308130 
A082850,우리바이오,204305782 ,1288390575 ,16260928 ,94891625 ,47948495 ,-1317091 
A086710,선진뷰티사이언스,72687880 ,73023640 ,6162679 ,71606472 ,69442835 ,6594763 
A092200,디아이씨,137164672 ,722676659 ,27018641 ,83651434 ,478807786 ,15260807 
A044450,KSS해운,441024120 ,476551740 ,16839509 ,440421960 ,437554932 ,13854579 
A136540,윈스,183802815 ,112148386 ,23635910 ,181088373 ,107371112 ,23503181 
A030210,다올투자증권,638295528 ,209034024 ,-47580492 ,732690594 ,53911794 ,-22596815 
A236200,슈프리마,210554233 ,95035548 ,25398983 ,215951404 ,87841901 ,27523130 
A037070,파세코,0 ,0 ,0 ,98407079 ,157072446 ,-161287 
A016790,현대사료,-56157249 ,152209672 ,-215924764 ,-15333787 ,152209672 ,-149885121 
A228670,레이,128225135 ,143225959 ,-4451938 ,147548246 ,108960978 ,3857096 
A053690,한미글로벌,189081360 ,414289453 ,15132683 ,152202681 ,172007280 ,11917734 
A016450,한세예스24홀딩스,488378467 ,2755384811 ,54886991 ,588772491 ,43285572 ,29076964 
A382840,원준,117831948 ,153984848 ,5125536 ,115275793 ,153984848 ,5388476 
A230240,에치에프알,162805659 ,158652490 ,-10225963 ,134878008 ,115096683 ,-11420827 
A217820,원익피앤이,117663576 ,362121796 ,-19514330 ,130892648 ,346280081 ,-13648751 
A225530,보광산업,92026649 ,79351948 ,14029221 ,92444180 ,79351948 ,14028678 
A182360,큐브엔터,87324907 ,167499480 ,13979655 ,85587454 ,101296478 ,11798257 
A028100,동아지질,219099273 ,356862276 ,10538344 ,218926871 ,356862276 ,10580990 
A025950,동신건설,0 ,0 ,0 ,96265488 ,80253531 ,8191176 
A006840,AK홀딩스,593279448 ,4570754826 ,19553560 ,531538193 ,27555963 ,-16854921 
A106190,하이텍팜,0 ,0 ,0 ,109541675 ,82544592 ,11595634 
A131370,알서포트,92825853 ,50921449 ,7215938 ,81559472 ,43148613 ,4838494 
A210980,SK디앤디,532694912 ,482388726 ,101825735 ,539560780 ,406926693 ,104059245 
A199820,제일일렉트릭,0 ,0 ,0 ,126058876 ,149819232 ,7475179 
A160980,싸이맥스,163762458 ,163300506 ,12091735 ,168950802 ,138057266 ,18044656 
A005680,삼영전자,531591674 ,168413758 ,11321780 ,478150637 ,149396797 ,10595253 
A011280,태림포장,333635588 ,707514298 ,358303 ,300823503 ,667353835 ,-6815796 
A005860,한일사료,153884743 ,412463075 ,117476253 ,54523657 ,161932875 ,14461556 
A255220,SG,54847866 ,85884111 ,-36085661 ,43404470 ,49328671 ,-46030257 
A234340,헥토파이낸셜,138267311 ,153828022 ,11754550 ,142582771 ,140431064 ,14511081 
A060590,씨티씨바이오,75188312 ,135824752 ,-14160592 ,66049505 ,108100653 ,-24885438 
A000520,삼일제약,156869557 ,204904935 ,-786406 ,149104725 ,204904935 ,-2347760 
A156100,엘앤케이바이오,37840115 ,31297350 ,-224326 ,63919371 ,18626153 ,828576 
A267850,아시아나IDT,0 ,0 ,0 ,163232030 ,188829015 ,11234063 
A053300,한국정보인증,186927694 ,99349007 ,18358454 ,183778967 ,72427670 ,15656066 
A298540,더네이쳐홀딩스,328705902 ,544964919 ,43292891 ,330523537 ,462625420 ,38681826 
A100250,진양홀딩스,355642654 ,275026116 ,13617609 ,232980718 ,15388014 ,14632979 
A214180,헥토이노베이션,170575632 ,292691187 ,24057507 ,165104705 ,96572431 ,18510191 
A214390,경보제약,0 ,0 ,0 ,145093940 ,231004102 ,5364016 
A004970,신라교역,585824775 ,495301926 ,38888921 ,601420576 ,423225239 ,43935330 
A105840,우진,171243891 ,133078743 ,11474332 ,151612266 ,65647246 ,10305576 
A134380,미원화학,0 ,0 ,0 ,147967591 ,238334035 ,24157054 
A362320,청담글로벌,66177820 ,241581754 ,-1673116 ,60380734 ,205102819 ,-1145341 
A063080,컴투스홀딩스,290576209 ,162538416 ,-11441434 ,98228229 ,92967956 ,-8042495 
A068290,삼성출판사,0 ,0 ,0 ,166648929 ,41149741 ,7277127 
A003060,에이프로젠바이오로직스,362119362 ,85517996 ,-125383099 ,346023809 ,63082041 ,-105672082 
A285490,노바텍,157074052 ,87441054 ,28365246 ,86300611 ,10242944 ,36463140 
A014940,오리엔탈정공,88695491 ,167869090 ,10787516 ,83133258 ,68762104 ,6385617 
A083420,그린케미칼,0 ,0 ,0 ,118831064 ,289684295 ,3841739 
A070960,모나용평,391138653 ,221521568 ,12362416 ,393486560 ,220031865 ,12841456 
A450140,코오롱모빌리티그룹,182116691 ,2370514425 ,2975472 ,245352752 ,882694557 ,29523660 
A192440,슈피겐코리아,479669753 ,447376583 ,34322491 ,329217622 ,290667648 ,22575107 
A088390,이녹스,198848224 ,60330384 ,-14662079 ,217718911 ,16254218 ,-12868480 
A149980,하이로닉,73248712 ,35972340 ,8964652 ,79217911 ,32218350 ,9714384 
A035510,신세계 I&C,384536703 ,623933394 ,29728563 ,382860629 ,609442002 ,29221659 
A094820,일진파워,135552017 ,189478846 ,14685511 ,135552539 ,108540244 ,14685511 
A290670,대보마그네틱,70000035 ,40751390 ,-6386470 ,70751779 ,40751390 ,-6178548 
A289220,자이언트스텝,91492212 ,43506271 ,-23321286 ,92282568 ,25137752 ,-24958489 
A063570,한국전자금융,178169310 ,350423325 ,13230517 ,174222021 ,312586439 ,12807513 
A000860,강남제비스코,610257296 ,638382221 ,19610940 ,261406072 ,316824201 ,-2892921 
A182400,엔케이맥스,130332577 ,10474818 ,15643947 ,131566615 ,10035932 ,15772248 
A000320,노루홀딩스,417833643 ,1221475820 ,31898847 ,336073536 ,24982443 ,6431111 
A036560,영풍정밀,0 ,0 ,0 ,319000032 ,145236901 ,27639772 
A125210,아모그린텍,68938834 ,0 ,0 ,69005088 ,142096384 ,10905276 
A282690,동아타이어,379981048 ,170960990 ,11389593 ,381934028 ,165555213 ,13685275 
A264850,이랜시스,47277441 ,68602289 ,4438556 ,36819978 ,44692028 ,897777 
A297090,씨에스베어링,84830649 ,67330982 ,-4796656 ,94048294 ,62816534 ,-1412383 
A064820,케이프,206189531 ,503823914 ,14193127 ,206189531 ,75026750 ,14144618 
A006910,보성파워텍,0 ,0 ,0 ,85986310 ,77591325 ,4104397 
A004710,한솔테크닉스,352840323 ,1199560419 ,38718255 ,302755007 ,645569118 ,38552064 
A084650,랩지노믹스,222639289 ,78359652 ,-18038209 ,223166238 ,44786005 ,-16472886 
A147830,제룡산업,0 ,0 ,0 ,73650354 ,30928350 ,5400786 
A273640,와이엠텍,0 ,0 ,0 ,56205296 ,32316652 ,5241623 
A038540,상상인,715170358 ,938485949 ,-29376230 ,238597111 ,105398411 ,8120688 
A060570,드림어스컴퍼니,163665298 ,263657596 ,-5855758 ,161169642 ,234977251 ,-10921835 
A023910,대한약품,0 ,0 ,0 ,251830569 ,198834236 ,29383508 
A027710,팜스토리,213264366 ,1495719104 ,12182144 ,191286949 ,1369908778 ,8967501 
A033920,무학,549800843 ,146136441 ,43317389 ,544405282 ,142168051 ,42071419 
A090710,휴림로봇,57785818 ,85649654 ,-7772051 ,51012386 ,16452047 ,-11031108 
A305090,마이크로디지탈,0 ,0 ,0 ,11013250 ,11188243 ,1339205 
A121440,골프존뉴딘홀딩스,704329177 ,418422492 ,30713506 ,703082536 ,64733637 ,30470374 
A025820,이구산업,0 ,0 ,0 ,124846012 ,429418212 ,821865 
A315640,딥노이드,0 ,0 ,0 ,25676653 ,2129724 ,-7254516 
A011000,진원생명과학,113601408 ,39840648 ,-74036527 ,128754465 ,37517558 ,-63019616 
A365590,하이딥,0 ,0 ,0 ,14215954 ,8128651 ,-10539329 
A078140,대봉엘에스,121168028 ,88575110 ,3518355 ,79257694 ,72821501 ,1095270 
A382900,범한퓨얼셀,103319433 ,0 ,0 ,103551220 ,28378351 ,-3329585 
A128820,대성산업,603898784 ,1506120205 ,-4339829 ,571169133 ,718335291 ,-11358129 
A370090,퓨런티어,0 ,0 ,0 ,49922511 ,37656209 ,2825292 
A073010,케이에스피,0 ,0 ,0 ,59755436 ,84048981 ,15128746 
A004250,NPC,366867537 ,491653488 ,18232968 ,316890470 ,343053256 ,14807782 
A074610,이엔플러스,71660930 ,52523222 ,-53795154 ,75031588 ,22204986 ,-56009323 
A043610,지니뮤직,180970553 ,310472146 ,13357239 ,196343853 ,250086983 ,4558604 
A051160,지어소프트,138200395 ,522376381 ,13012422 ,75639143 ,36405394 ,5512688 
A093640,케이알엠,94605678 ,0 ,0 ,94685098 ,11494994 ,-20309746 
A143160,아이디스,221748628 ,291445281 ,19634101 ,211113927 ,197336005 ,19464514 
A136490,선진,427955260 ,1856559673 ,16595564 ,465967862 ,1156681497 ,55681299 
A220260,켐트로스,0 ,0 ,0 ,63932698 ,49997253 ,4448007 
A080420,모다이노칩,355201182 ,396112433 ,-2493435 ,360610717 ,156191504 ,-3696813 
A239890,피엔에이치테크,0 ,0 ,0 ,50683389 ,41341638 ,5254493 
A015890,태경산업,297492199 ,646005582 ,14365463 ,164696333 ,135534061 ,-639313 
A104460,디와이피엔에프,113522860 ,142588845 ,8392657 ,117602455 ,155421266 ,10966959 
A093520,매커스,105301086 ,152351092 ,15536060 ,104438175 ,141806803 ,17252861 
A321550,티움바이오,63448229 ,6690327 ,-17406618 ,63024120 ,0 ,-16246127 
A056090,이노시스,69991291 ,35275853 ,1397668 ,69070181 ,24463844 ,476558 
A019550,SBI인베스트먼트,0 ,0 ,0 ,128758616 ,24185458 ,6348480 
A023600,삼보판지,555183654 ,558113088 ,51988539 ,254228749 ,236665559 ,12800957 
A264450,유비쿼스,166470655 ,144576632 ,27334582 ,167106808 ,144576589 ,27669318 
A046210,HLB파나진,0 ,0 ,0 ,62803710 ,12476000 ,-4831320 
A008110,대동전자,0 ,0 ,0 ,0 ,0 ,0 
A042420,네오위즈홀딩스,343878583 ,394923742 ,4453715 ,273341601 ,2710083 ,5380255 
A006890,태경케미컬,160949469 ,71438134 ,16154608 ,157040318 ,67768497 ,14132723 
A123410,코리아에프티,181125703 ,699194136 ,28805611 ,135792862 ,344301054 ,18987431 
A206560,덱스터,50773522 ,62951750 ,-2343842 ,48615655 ,34534239 ,-3326323 
A109740,디에스케이,129960574 ,68262762 ,2372016 ,153631533 ,62153525 ,994821 
A073490,이노와이어리스,160303542 ,148915494 ,3277226 ,138932594 ,73462048 ,1908407 
A082800,비보존 제약,103109111 ,77515186 ,-2185638 ,111420161 ,77515186 ,1417925 
A084990,헬릭스미스,148893429 ,3548191 ,-58628029 ,148452285 ,3450996 ,-62665608 
A348150,고바이오랩,43013555 ,40350543 ,-12577540 ,69404785 ,1755464 ,-11398627 
A251370,와이엠티,123157952 ,130666505 ,-1765658 ,72501496 ,73984434 ,-4704501 
A388050,지투파워,32960509 ,0 ,0 ,33123044 ,52601871 ,1040587 
A065510,휴비츠,112722919 ,117114390 ,10055290 ,103927300 ,109025873 ,10821042 
A100130,동국S&C,223906407 ,379281802 ,-31821369 ,226786486 ,141761073 ,-33592052 
A038110,에코플라스틱,226138758 ,2221343557 ,42223669 ,229173106 ,1267769621 ,36343504 
A036190,금화피에스시,331282882 ,321259750 ,36946181 ,304713460 ,242659983 ,37552463 
A094280,효성ITX,70056511 ,506977744 ,14290320 ,69656220 ,506023414 ,14302068 
A066790,씨씨에스,35288650 ,19109925 ,2120253 ,35590497 ,19113525 ,2127159 
A000970,한국주철관,345461463 ,451492039 ,17153625 ,270845297 ,145315348 ,14233475 
A294570,쿠콘,129295010 ,69037221 ,5689457 ,132712800 ,68969785 ,7832255 
A011330,유니켐,0 ,0 ,0 ,130369215 ,95569310 ,-5958127 
A191420,테고사이언스,45834505 ,7194187 ,-2658536 ,47027556 ,6812473 ,-2474594 
A011150,CJ씨푸드,79431632 ,0 ,0 ,81903870 ,151088357 ,6138143 
A010820,퍼스텍,0 ,0 ,0 ,60522238 ,171741873 ,4961606 
A065650,하이퍼코퍼레이션,0 ,0 ,0 ,44718614 ,60465266 ,-10871576 
A002620,제일파마홀딩스,319250674 ,785871288 ,-26016420 ,322100709 ,13809034 ,-20777270 
A054670,대한뉴팜,0 ,0 ,0 ,117959978 ,200963108 ,13334821 
A015230,대창단조,273844654 ,350257107 ,32362186 ,228946480 ,260259249 ,30236487 
A205100,엑셈,101171840 ,54786292 ,6415498 ,97009953 ,41046294 ,6279887 
A210540,디와이파워,270132245 ,419866324 ,25319576 ,237271122 ,302596712 ,32590822 
A042520,한스바이오메드,72541045 ,78321152 ,-20479533 ,67830900 ,48452012 ,-26673208 
A078940,퀀타피아,28081338 ,5936479 ,-16774513 ,28745916 ,4544584 ,-15854769 
A079960,동양이엔피,343801362 ,529754344 ,56310709 ,305725584 ,472755519 ,45946386 
A183490,엔지켐생명과학,192446790 ,82649793 ,-8010090 ,193060270 ,38673109 ,-6721219 
A321820,아티스트유나이티드,24879201 ,19413436 ,-5521536 ,24788672 ,16931249 ,-4512297 
A001360,삼성제약,0 ,0 ,0 ,112441227 ,50886388 ,-26814878 
A065680,우주일렉트로,227992697 ,164944263 ,8918879 ,231908585 ,162779539 ,5198717 
A282720,금양그린파워,97705459 ,258813837 ,11003783 ,67538108 ,189870329 ,-4703040 
A092130,이크레더블,36516976 ,40989314 ,13216816 ,28270849 ,39464567 ,12401320 
A065660,안트로젠,0 ,0 ,0 ,114688027 ,6490023 ,-3449667 
A067000,조이시티,109853821 ,151615022 ,7258931 ,109697723 ,151628620 ,6048418 
A023900,풍국주정,155715986 ,164437807 ,9318306 ,126919190 ,63649663 ,5013410 
A950220,네오이뮨텍,66628102 ,0 ,-52982663 ,70065556 ,0 ,-52290895 
A207760,미스터블루,66479277 ,70472777 ,-13918433 ,52076596 ,29870236 ,-795618 
A353810,이지바이오,63828737 ,185200630 ,16479398 ,60195988 ,149526563 ,15042780 
A031440,신세계푸드,289248195 ,1521446724 ,13713546 ,293027434 ,1505726635 ,15151654 
A010580,에스엠벡셀,67395897 ,152690188 ,-11807059 ,67410216 ,152690188 ,-11800884 
A357230,에이치피오,138665360 ,234296607 ,12697597 ,145766099 ,118538021 ,11746517 
A203650,드림시큐리티,124591243 ,239680820 ,20065677 ,78417924 ,30273617 ,6323843 
A084730,팅크웨어,199759327 ,442605080 ,17646004 ,175615302 ,183820617 ,-4332467 
A044340,위닉스,208684756 ,381572259 ,10022703 ,173783311 ,235421173 ,4650025 
A033290,코웰패션,334875527 ,809688234 ,39642314 ,334309050 ,42907100 ,35650966 
A389470,인벤티지랩,0 ,0 ,0 ,6929715 ,706370 ,-21140104 
A013990,아가방컴퍼니,171472915 ,185457940 ,13945575 ,171472915 ,177831100 ,15137843 
A030960,양지사,0 ,0 ,0 ,186169821 ,60107359 ,2315081 
A418420,라온텍,0 ,0 ,0 ,21045815 ,11321628 ,-2830267 
A376190,LB루셈,0 ,0 ,0 ,202588570 ,165010116 ,-242282 
A032860,더라미,0 ,0 ,0 ,55753760 ,62036138 ,-750515 
A104480,티케이케미칼,0 ,0 ,0 ,975746393 ,401208821 ,7122021 
A068790,DMS,321208721 ,161151351 ,19340521 ,275219000 ,112781462 ,15614890 
A272110,케이엔제이,68346256 ,55544135 ,10332094 ,66382721 ,54487135 ,10849583 
A259630,엠플러스,76572642 ,348913176 ,22059107 ,76152582 ,348852551 ,21826559 
A049720,고려신용정보,44811388 ,162815077 ,11301278 ,41649826 ,158952082 ,10363300 
A012610,경인양행,228833604 ,344726042 ,-10804376 ,192172113 ,218183044 ,-13617083 
A020120,키다리스튜디오,207285276 ,178017322 ,-36189570 ,231201768 ,83428323 ,-34221574 
A063170,서울옥션,117087660 ,41762252 ,-5481566 ,102288156 ,42424993 ,-5507608 
A251120,바이오에프디엔씨,0 ,0 ,0 ,59710617 ,16059427 ,5807641 
A234690,녹십자웰빙,0 ,0 ,0 ,99849539 ,126443376 ,6706624 
A274090,켄코아에어로스페이스,60280291 ,91153746 ,-5321485 ,45742726 ,58659274 ,-9057264 
A014280,금강공업,388983667 ,855589939 ,36996075 ,322745945 ,352215549 ,17435477 
A175140,휴먼테크놀로지,58973770 ,39141182 ,-14563450 ,61947731 ,29129209 ,-11589650 
A085670,뉴프렉스,79051268 ,192559264 ,10440017 ,62822141 ,137766976 ,1225828 
A002170,삼양통상,429108099 ,185140079 ,10353927 ,417786218 ,184783641 ,11039815 
A009270,신원,220910713 ,853974396 ,3274022 ,216953663 ,845493725 ,1718342 
A008040,사조동아원,0 ,0 ,0 ,253014910 ,675991867 ,20728619 
A314130,지놈앤컴퍼니,56981220 ,16011170 ,-45333515 ,47106610 ,3249200 ,-46160127 
A248170,샘표식품,240199646 ,390373718 ,10864492 ,227220604 ,378990536 ,10329989 
A007540,샘표,200776743 ,390751150 ,6579838 ,199941125 ,6756566 ,6526500 
A003650,미창석유,377389241 ,404736138 ,49547847 ,365265213 ,404736138 ,52675200 
A033530,에스제이지세종,429286371 ,1775702295 ,9353318 ,382782619 ,537970437 ,16504822 
A004140,동방,151401370 ,782315734 ,22767053 ,150751433 ,728513092 ,30580723 
A317870,엔바이오니아,38205611 ,16733455 ,-4164715 ,36159468 ,11875409 ,-4956940 
A119830,아이텍,150351037 ,92903532 ,526457 ,153215342 ,38342022 ,477320 
A011700,한신기계,91618987 ,59365838 ,-1608843 ,95429646 ,58805119 ,-1712057 
A037460,삼지전자,350965970 ,2738577196 ,35567189 ,174772401 ,48678240 ,13651129 
A014580,태경비케이,197646747 ,291208224 ,23572584 ,169720273 ,219772104 ,18123862 
A072770,율호,66640587 ,85937756 ,-9507624 ,68364116 ,63852609 ,-7118840 
A012860,모베이스전자,212471196 ,931284245 ,11088036 ,200863555 ,742593364 ,14745281 
A246710,티앤알바이오팹,0 ,0 ,0 ,23782408 ,4794887 ,-17487414 
A002990,금호건설,467110848 ,2195361146 ,-5517645 ,486793317 ,2177467502 ,155404 
A950190,고스트스튜디오,149759543 ,98659480 ,22056598 ,145543461 ,80896674 ,18883752 
A000700,유수홀딩스,330207897 ,359412133 ,9073046 ,242003516 ,9887943 ,-207219 
A195990,에이비프로바이오,122566686 ,23326724 ,-22451858 ,149500012 ,9303822 ,-12422428 
A015590,KIB플러그에너지,129969031 ,0 ,0 ,130277766 ,139468428 ,9655271 
A013570,디와이,355242176 ,1193185130 ,19513427 ,212585556 ,13703773 ,2912631 
A382800,지앤비에스 에코,0 ,0 ,0 ,94776418 ,84391788 ,16186432 
A180400,DXVX,14006504 ,48191564 ,-32265415 ,14566966 ,21451462 ,-31869955 
A067990,도이치모터스,394380776 ,2184102655 ,9841696 ,211432045 ,1620548868 ,12147574 
A277880,티에스아이,101585436 ,239761336 ,1154496 ,101181831 ,239761336 ,1058384 
A099440,스맥,113528992 ,174376664 ,19023760 ,110983189 ,164650631 ,16103253 
A067900,와이엔텍,264597872 ,118260364 ,25414752 ,244405919 ,58833445 ,15964195 
A016710,대성홀딩스,434113912 ,1202320549 ,15920361 ,328014885 ,16958161 ,-1231207 
A049960,쎌바이오텍,111927594 ,53980366 ,6708365 ,112475175 ,50752495 ,3413744 
A090850,현대이지웰,92021163 ,118854208 ,-1856247 ,93795704 ,114993673 ,-5016330 
A219130,타이거일렉,0 ,0 ,0 ,53419877 ,50656219 ,-1218400 
A049520,유아이엘,166849356 ,369436269 ,15025561 ,109337826 ,69051150 ,12287416 
A332570,와이팜,88769028 ,87313312 ,13434253 ,88769028 ,74437634 ,13434253 
